1.598110008239999935e+01 -7.990550041199999676e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.384003865180000048e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+01
