3.931635040631066280e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.269930549060428515e-01 4.539861098120857030e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.094395102393195318e-01
